movieId,title,genres,diretor,atores,poster,backdrop
782,"Fan, The (1996)",Drama|Thriller,Tony Scott,"Robert De Niro, Wesley Snipes, Ellen Barkin, John Leguizamo, Benicio del Toro",/lu7CjP8YES5dJMCFg5O9o9jCkjl.jpg,/dISWllRkiQ1l5Nbn5JMZbz6RHoh.jpg
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,Gary Trousdale; Kirk Wise,"Tom Hulce, Demi Moore, Kevin Kline, Tony Jay, Charles Kimbrough",/dmMBtXuFzZzLYgeQXkOkg98w2Ak.jpg,/k4HIk81b03lLeNo7I0dHxD3VPKD.jpg
784,"Cable Guy, The (1996)",Comedy|Thriller,Ben Stiller,"Jim Carrey, Matthew Broderick, Leslie Mann, Jack Black, George Segal",/YJt9l3RdrRohI95btQKPXwpdii.jpg,/nj0rIFyjZ0GUOQYnGM8YyGR3CmS.jpg
785,Kingpin (1996),Comedy,Bobby Farrelly; Peter Farrelly,"Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray, Chris Elliott",/lVpejjxzBujSjLpxQ7hGe1s0wP2.jpg,/t8HtbS9tWWUbqI5J7hIYCspgkGI.jpg
786,Eraser (1996),Action|Drama|Thriller,Chuck Russell,"Arnold Schwarzenegger, Vanessa Williams, James Caan, James Coburn, Robert Pastorelli",/uu2gBpFElDfxTI6BI9bT4pZ4kvw.jpg,/8n6ZCFJWwK7UiX7NYuIEvHLRPYG.jpg
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,Tom Shadyac,"Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller, Dave Chappelle",/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg,/gHFuLHxruielBcMEZx1WowxbRWS.jpg
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,Lucian Pintilie,"Kristin Scott Thomas, Claudiu Bleonţ, Olga Tudorache, George Constantin, Ion Pavlescu",/aQeuQzrl1bU4lSz7qklkJEnZTAx.jpg,/rwNg5z3kmiwIzPBVyOGHgy4xxz9.jpg
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,,,,
795,Somebody to Love (1994),Drama,Alexandre Rockwell,"Harvey Keitel, Rosie Perez, Anthony Quinn, Steve Buscemi, Stanley Tucci",/9ShSfdYCbDoPtgZpZ1MbkrexuIQ.jpg,/gwr3a49ZZlYgpPkUKRx6SEpW7Ch.jpg
798,Daylight (1996),Action|Adventure|Drama|Thriller,Rob Cohen,"Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Stan Shaw, Barry Newman",/bRWNxtm3q0QvIIM52uQqRIEvpl2.jpg,/uK4mks9XqF0LGinouk7BQvqZiR1.jpg
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,Peter Jackson,"Michael J. Fox, Trini Alvarado, Peter Dobson, John Astin, Jeffrey Combs",/zcJbCMwFLJdn5OLjhYwMVaSB32R.jpg,/krR08gys45BTnY3qXIfBJVDKrvK.jpg
800,Lone Star (1996),Drama|Mystery|Western,John Sayles,"Chris Cooper, Elizabeth Peña, Kris Kristofferson, Clifton James, Miriam Colon",/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg,/vsxo1dkhRHd9YT9Um5IaxvnF8Yt.jpg
801,Harriet the Spy (1996),Children|Comedy,Bronwen Hughes,"Michelle Trachtenberg, Gregory Smith, Vanessa Lee Chester, Rosie O'Donnell, J. Smith-Cameron",/spTUUMgIVm4gOdWL35IoYWEuZQl.jpg,/cTDoeA4zEJMP0it4VYe0ACFaJ4N.jpg
802,Phenomenon (1996),Drama|Romance,Jon Turteltaub,"John Travolta, Kyra Sedgwick, Forest Whitaker, Robert Duvall, Jeffrey DeMunn",/5eK1HNf0Kl2vDPOeqf1kX4SKxrw.jpg,/15JUzyooElSbMXXYl2gnHX62A7X.jpg
803,Walking and Talking (1996),Comedy|Drama|Romance,Nicole Holofcener,"Catherine Keener, Anne Heche, Todd Field, Liev Schreiber, Kevin Corrigan",/m8JMJQUfGwGt7gse8aoduAcTYE.jpg,/qyUcA9yqly33P0shcexLmVwhBPS.jpg
804,She's the One (1996),Comedy|Romance,Edward Burns,"Jennifer Aniston, Maxine Bahns, Edward Burns, Cameron Diaz, John Mahoney",/wNd6qM8Qa8tLFOiUOiEivh0qBkH.jpg,/4zXhWqspo9EqAMxIkMWrENfIDQe.jpg
805,"Time to Kill, A (1996)",Drama|Thriller,Joel Schumacher,"Matthew McConaughey, Sandra Bullock, Samuel L. Jackson, Kevin Spacey, Ashley Judd",/w8UCke112E9jrhjKcwG32kyhTx5.jpg,/bwLQCW6LqmrJ6aJsevypcg93JCU.jpg
806,American Buffalo (1996),Crime|Drama,Michael Corrente,"Dustin Hoffman, Dennis Franz, Sean Nelson",/tkIMquxwzMzZUrnAv43e3w0eX0F.jpg,/nkVsFtaCZTIgGwCTTkjqzMPGeAk.jpg
808,Alaska (1996),Adventure|Children,Fraser Clarke Heston,"Thora Birch, Vincent Kartheiser, Dirk Benedict, Ben Cardinal, Kristin Lehman",/qInhNnU2siIX4vJudzm0fwzS99O.jpg,/gTodo59kxoc1siYPVmSOhVTEYsi.jpg
809,Fled (1996),Action|Adventure,Kevin Hooks,"Laurence Fishburne, Stephen Baldwin, Salma Hayek Pinault, Will Patton, Robert John Burke",/5oGdTgWXCOKerrfdBxJrOlFyifL.jpg,/v8pmJbQIcrsQKDN6dlXHkCfY7gO.jpg
810,Kazaam (1996),Children|Comedy|Fantasy,Paul Michael Glaser,"Shaquille O'Neal, Francis Capra, Ally Walker, Marshall Manesh, James Acheson",/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,/mQzeocOItlHOf26UQeYEFgAvNaJ.jpg
813,Larger Than Life (1996),Comedy,Howard Franklin,"Bill Murray, Janeane Garofalo, Matthew McConaughey, Linda Fiorentino, Pat Hingle",/jdpEVxE5IUQv1qEBxWcQM49qDF9.jpg,/pjno1d3ZftUY4Cym29iN2cHTHfu.jpg
818,"Very Brady Sequel, A (1996)",Comedy,Arlene Sanford,"Shelley Long, Gary Cole, Christopher Daniel Barnes, Christine Taylor, Paul Sutera",/7xqOkzAQvXCLkDtmlWU6HZnOhru.jpg,/6PktHOB9WiszclMWMNE8mbh4ww2.jpg
823,"Collector, The (La collectionneuse) (1967)",Drama,Éric Rohmer,"Patrick Bauchau, Haydée Politoff, Daniel Pommereulle, Alain Jouffroy, Mijanou Bardot",/rMVluFrpfeCtcCUtDkjklbBirry.jpg,/lEamKAOMyENqc97bEuwLFMvie8x.jpg
824,Kaspar Hauser (1993),Drama|Mystery,Peter Sehr; Gernot Roll,"André Eisermann, Udo Samel, Jeremy Clyde, Katharina Thalbach, Johannes Silberschneider",/7gA2f8X9bim0905iC5NMXCJh7OS.jpg,/u56QuOLIWxcbTaZNUwiir3Q6NPY.jpg
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,Steve Barron,"Martin Landau, Jonathan Taylor Thomas, Geneviève Bujold, Udo Kier, Bebe Neuwirth",/rGPFPkUmPam6arT22ey8jWpKzL2.jpg,/2qbHYBLD2mTjyySVWXuRJzwBfN6.jpg
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,John Payson,"Jerry O'Connell, Megan Ward, Billy West, Reginald Hudlin, Willi One Blood",/a06jrMRurcq7sYdhFK2LNs8bRt8.jpg,/ieZHOhXPnkHSaN3UNrmqZ6zjNR1.jpg
830,"First Wives Club, The (1996)",Comedy,Hugh Wilson,"Goldie Hawn, Bette Midler, Diane Keaton, Maggie Smith, Sarah Jessica Parker",/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg,/gtLbJuGgAEvxG4DaPHRARURlD2H.jpg
832,Ransom (1996),Crime|Thriller,Ron Howard,"Mel Gibson, Rene Russo, Gary Sinise, Delroy Lindo, Lili Taylor",/4nmOA5ZOY2VlHzwSlKY03sF2JUz.jpg,/AtHEEiHtD31xazyEvYdmk4Pj6o2.jpg
833,High School High (1996),Comedy,Hart Bochner,"Jon Lovitz, Tia Carrere, Louise Fletcher, Mekhi Phifer, Natasha Gregson Wagner",/rVaKt2stFzTfae2VEuTz3hlF3yC.jpg,/aXMQIcZ7RFYnE2PC50952msVq2E.jpg
835,Foxfire (1996),Drama,Annette Haywood-Carter,"Hedy Burress, Angelina Jolie, Jenny Lewis, Jenny Shimizu, Sarah Rosenberg",/ywrSScJT43HerqWPlMu8nigLFzg.jpg,/i2WrfAiK3o5NjqdM7XZKTrwil6m.jpg
836,Chain Reaction (1996),Action|Adventure|Thriller,Andrew Davis,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward, Kevin Dunn",/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg,/8coSVxxbsV69T81nMILkiPdUKrP.jpg
837,Matilda (1996),Children|Comedy|Fantasy,Danny DeVito,"Mara Wilson, Danny DeVito, Rhea Perlman, Embeth Davidtz, Pam Ferris",/wYoDpWInsBEVSmWStnRH06ddoyk.jpg,/t3HVA7XdVnQneMjI5hYjEhXmHY3.jpg
838,Emma (1996),Comedy|Drama|Romance,Douglas McGrath,"Gwyneth Paltrow, Jeremy Northam, Toni Collette, Alan Cumming, Ewan McGregor",/fM5goQ6c3uq3hzNJj3ZAFfTFkX9.jpg,/eBQc24VRzNXz3gFMrvdSvwd6Ire.jpg
839,"Crow: City of Angels, The (1996)",Action|Thriller,Tim Pope,"Vincent Perez, Mia Kirshner, Iggy Pop, Thomas Jane, Richard Brooks",/ppOoLiO2JY0BJQdixs08xrQuAA6.jpg,/c0OnUa4nmLdbM63CZZtyehjCaQ2.jpg
840,House Arrest (1996),Children|Comedy,Harry Winer,"Kyle Howard, Jamie Lee Curtis, Kevin Pollak, Jennifer Tilly, Christopher McDonald",/mpQg8IgbmrMY0skgpTXBA9EhiWy.jpg,/4wxCj0BIr7hGpqD7g4VkZbE5dFb.jpg
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,Georges Franju,"Pierre Brasseur, Alida Valli, Édith Scob, Juliette Mayniel, Alexandre Rignault",/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg,/pZVrDhIPF30JTRSkal2Lfk7NwrI.jpg
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,Gilbert Adler,"Dennis Miller, Erika Eleniak, Angie Everhart, Chris Sarandon, Corey Feldman",/aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg,/4pdn51JC1pliaFjf5tNDi8sMRqs.jpg
848,"Spitfire Grill, The (1996)",Drama,Lee David Zlotoff,"Alison Elliott, Ellen Burstyn, Marcia Gay Harden, Will Patton, Kieran Mulroney",/dXxsqE22C6X72O1g8abO3kSIkpy.jpg,/bMNFWeyxAlrwLdJ1N1rhSDdX87a.jpg
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,John Carpenter,"Kurt Russell, Stacy Keach, Steve Buscemi, A. J. Langer, Cliff Robertson",/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg,/wzC2p07FfCsOTLo2aUeGBUQhsHX.jpg
851,Basquiat (1996),Drama,Julian Schnabel,"Jeffrey Wright, Michael Wincott, Benicio del Toro, Claire Forlani, David Bowie",/gFfVhN8BbgHhMb3ZNQRAH5xc7kq.jpg,/h7vBO0meGzjW3yu0Gejx5hI09I9.jpg
852,Tin Cup (1996),Comedy|Drama|Romance,Ron Shelton,"Kevin Costner, Rene Russo, Don Johnson, Cheech Marin, Linda Hart",/rB7OvMmjcBFoogleORaUqrRgp8g.jpg,/amO7B3fSXhnIP51NDXBXPVcZRe.jpg
858,"Godfather, The (1972)",Crime|Drama,Francis Ford Coppola,"Marlon Brando, Al Pacino, James Caan, Robert Duvall, Richard S. Castellano",/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,/tSPT36ZKlP2WVHJLM4cQPLSzv3b.jpg
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,Stanley Tong Gwai-Lai,"Jackie Chan, Michelle Yeoh, Maggie Cheung, Kenneth Tsang, Yuen Wah",/mUJOyCd4g0pNsU8thYI7UGrIpkl.jpg,/rNfhWdqWcguzFLWJrFXV2az4qBE.jpg
866,Bound (1996),Crime|Drama|Romance|Thriller,Lana Wachowski; Lilly Wachowski,"Gina Gershon, Jennifer Tilly, Joe Pantoliano, John P. Ryan, Christopher Meloni",/9qAy6UWVw44dGrsyKrdEMt5qIUM.jpg,/pMvTpyls1l3OEGKBvgRwKMT8a6O.jpg
867,Carpool (1996),Comedy|Crime,Arthur Hiller,"Tom Arnold, David Paymer, Rhea Perlman, Rod Steiger, Kim Coates",/rYoZR4EtrfziT5WXhZzcNbH5GuE.jpg,/8LtMkl1d8gu4JJrtiOUSDSnGdG7.jpg
869,Kansas City (1996),Crime|Drama|Musical|Thriller,Robert Altman,"Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte, Michael Murphy, Dermot Mulroney",/deD8SAbQYGvzcpRr50HUb9uj8xJ.jpg,/caeaH63bqRSwz2BvDbZLf2srdNP.jpg
870,Gone Fishin' (1997),Comedy,Christopher Cain,"Joe Pesci, Danny Glover, Rosanna Arquette, Lynn Whitfield, Willie Nelson",/lGRHE7s2iGgJ0JNO9gxm8BJKelt.jpg,/3J0N0ZdNucjJHVKhyUxII7GAuyw.jpg
875,Nothing to Lose (1994),Action|Crime|Drama,Izidore K. Musallam,"Alexandra Paul, Youssef Abed-Alnour, Paul Gleason, Michael V. Gazzo, Juliano Mer-Khamis",/obRFIwQWBieexkUQtZBNROeZTcR.jpg,
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,Stanley Tong Gwai-Lai,"Michelle Yeoh, Yu Rongguang, Emil Chau, Louis Fan Siu-Wong, Athena Chu Yan",/wYGXe2BRIyNX2z7Y6UdQoiw8yfk.jpg,/7YvvanAc23ArKgcgrjNTrsX9ybI.jpg
879,"Relic, The (1997)",Horror|Thriller,Peter Hyams,"Penelope Ann Miller, Tom Sizemore, Linda Hunt, James Whitmore, Clayton Rohner",/fAG4nKPUWEIwGBpP38H64GGV8kl.jpg,/A21CdNF0nsnTPPreSkTsjmGmHQU.jpg
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,John Frankenheimer,"Marlon Brando, Val Kilmer, David Thewlis, Fairuza Balk, Ron Perlman",/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,/5kAeJB8wR1Be0EFG7QjKdwFfHx7.jpg
881,First Kid (1996),Children|Comedy,David Mickey Evans,"Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield, Art LaFleur",/t7yTkuXQpnougXmRIqgfT32axZi.jpg,/rysvKeLogXYSGlx4XuH04ldr8mh.jpg
882,"Trigger Effect, The (1996)",Drama|Thriller,David Koepp,"Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T. Jones, Bill Smitrovich",/9LZLXVwhhmkdye4JXoLP06fm5G2.jpg,/zcE3evYO61qp6xQMJbESzWaImWK.jpg
885,Bogus (1996),Children|Drama|Fantasy,Norman Jewison,"Whoopi Goldberg, Gérard Depardieu, Haley Joel Osment, Denis Mercier, Andrea Martin",/unp3wg7uzIV3HikMexGQJpO0OHc.jpg,/kstY6KGkOzqfgf7VMuQPDgIOhVW.jpg
886,Bulletproof (1996),Action|Comedy|Crime,Ernest R. Dickerson,"Damon Wayans, Adam Sandler, James Caan, Jeep Swenson, James Farentino",/iI7G9YXxodrqkQPKis1y3EKP8wJ.jpg,/nHLi2cLJcDF0PK14baJ0HZyEEPm.jpg
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,Roy Allen Smith,"Scott McAfee, Candace Hutson, Heather Hogan, Jeff Bennett, Rob Paulsen",/abcJUBDHi6hxibSgm2bxYK1wAZK.jpg,/iH3w4JwrsslnDKkNi5kLtiNh7DN.jpg
889,1-900 (06) (1994),Drama|Romance,Theo van Gogh,"Ariane Schluter, Ad van Kempen",/lSf3TgDjG7gPoAp3lfpOE6mVPjl.jpg,/rYc1uOnyVsomi5AZwzWrVoEf04d.jpg
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,Joe Chappelle,"Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan, Kim Darby",/noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg,/jHtuoRdP5nGyulwYoV8izEU6p8M.jpg
892,Twelfth Night (1996),Comedy|Drama|Romance,Trevor Nunn,"Helena Bonham Carter, Richard E. Grant, Nigel Hawthorne, Ben Kingsley, Mel Smith",/uMvHIh50LqWJxUK26eYWV10epdq.jpg,/5jlN3G7ymVDNxDeA4SjElIslZv7.jpg
893,Mother Night (1996),Drama,Keith Gordon,"Nick Nolte, Sheryl Lee, Alan Arkin, Bernard Behrens, Anna Berger",/cJtOHLb96rcLjgLS4FM9fqEKcd6.jpg,/xyL8QHwMdWPdFYqe7Edu8N0F4Vx.jpg
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,André Téchiné,"Élodie Bouchez, Gaël Morel, Stéphane Rideau, Frédéric Gorny, Michèle Moretti",/yTBEcAsD8OoIs8thYXl7FZuUXN3.jpg,/9MbN03RE7vEn1trsdFaBdisFXPo.jpg
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,Sam Wood,"Gary Cooper, Ingrid Bergman, Akim Tamiroff, Arturo de Córdova, Vladimir Sokoloff",/uoNTHrpeOgIuWsC5Eucx5Sp483D.jpg,/pzLZHOPZPy3aBmakttW5Mo6M76V.jpg
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,George Cukor,"Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey, John Howard",/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,/iItypZVpdnxTFgA0iv345AzMUqk.jpg
899,Singin' in the Rain (1952),Comedy|Musical|Romance,Stanley Donen; Gene Kelly,"Gene Kelly, Donald O'Connor, Debbie Reynolds, Jean Hagen, Millard Mitchell",/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,/6qOyw4yfzbzTp5YsCX26C28Do0S.jpg
900,"American in Paris, An (1951)",Musical|Romance,Vincente Minnelli,"Gene Kelly, Leslie Caron, Oscar Levant, Georges Guétary, Nina Foch",/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg,/hVvW015x8cD2X0KthGovw27EpF2.jpg
901,Funny Face (1957),Comedy|Musical,Stanley Donen,"Audrey Hepburn, Fred Astaire, Kay Thompson, Michel Auclair, Robert Flemyng",/tzTjalpIz6NyFrWPPlOBFoBjb7z.jpg,/9VJh0YPms8QM8GYDvt5wtmRsCU5.jpg
902,Breakfast at Tiffany's (1961),Drama|Romance,Blake Edwards,"Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen, Martin Balsam",/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg,/jXZ2tyJl44yKvh22I6ooQwU5rFM.jpg
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,Alfred Hitchcock,"James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore, Henry Jones",/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,/rtVwkTqllcmyY4TVOycgVBHppWf.jpg
904,Rear Window (1954),Mystery|Thriller,Alfred Hitchcock,"James Stewart, Grace Kelly, Wendell Corey, Thelma Ritter, Raymond Burr",/ILVF0eJxHMddjxeQhswFtpMtqx.jpg,/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg
905,It Happened One Night (1934),Comedy|Romance,Frank Capra,"Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns, Jameson Thomas",/2PNUGWAflH6UUumas0POMmokHlc.jpg,/hmiC0MsI0PDd1TJXC62xyw0tX0s.jpg
906,Gaslight (1944),Drama|Thriller,George Cukor,"Charles Boyer, Ingrid Bergman, Joseph Cotten, May Whitty, Angela Lansbury",/gXKszCl5Q1KrgWRWpPcqn94CP58.jpg,/k8sH3RyFg1G4fHN0k9QNoHk8i4E.jpg
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,Mark Sandrich,"Fred Astaire, Ginger Rogers, Alice Brady, Edward Everett Horton, Erik Rhodes",/xD6oUOAa0Q6PppaOnY6dy6sWPLG.jpg,/h5FknBwnx6fRaiCkHv4idjw6stu.jpg
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,Alfred Hitchcock,"Cary Grant, Eva Marie Saint, James Mason, Jessie Royce Landis, Leo G. Carroll",/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg,/OR8oloCZ3klJtB7Y0i8pSqWw5a.jpg
909,"Apartment, The (1960)",Comedy|Drama|Romance,Billy Wilder,"Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston, Jack Kruschen",/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg,/2L8U8rUyWeFTb6n1egTNeJsEsvj.jpg
910,Some Like It Hot (1959),Comedy|Crime,Billy Wilder,"Tony Curtis, Jack Lemmon, Marilyn Monroe, George Raft, Pat O'Brien",/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,Stanley Donen,"Cary Grant, Audrey Hepburn, Walter Matthau, James Coburn, George Kennedy",/qqaPjC5FQidtKY65jbAKZPiOTaS.jpg,/gj2TBYmOIy4E2GjMIpnbAEZNCQx.jpg
912,Casablanca (1942),Drama|Romance,Michael Curtiz,"Humphrey Bogart, Ingrid Bergman, Paul Henreid, Claude Rains, Conrad Veidt",/lGCEKlJo2CnWydQj7aamY7s1S7Q.jpg,/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,John Huston,"Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre, Barton MacLane",/bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg,/53oYEMJjbpMy4WTNycrlK4WF0yt.jpg
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,George Cukor,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White, Gladys Cooper",/bTXVc29lGSNclf94VIZ49W4gGKl.jpg,/xMoQjqa3JUc2unO4nF9PmM1JTQu.jpg
915,Sabrina (1954),Comedy|Romance,Billy Wilder,"Humphrey Bogart, Audrey Hepburn, William Holden, Walter Hampden, John Williams",/e1Po9NDrH7IJZhv89467gJH5FS0.jpg,/3y8NgBIey8sivJAHaeIiyOnkDOz.jpg
916,Roman Holiday (1953),Comedy|Drama|Romance,William Wyler,"Gregory Peck, Audrey Hepburn, Eddie Albert, Hartley Power, Harcourt Williams",/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,/gzRISGjiDMj4xqYE9ES2KNIXxpo.jpg
917,"Little Princess, The (1939)",Children|Drama,Walter Lang,"Shirley Temple, Richard Greene, Anita Louise, Ian Hunter, Cesar Romero",/cnMSURyv7R6gjmUm5SYdTxXLzIO.jpg,/hH4a4d2xzHmEhaWFX9kqTVuAlR7.jpg
918,Meet Me in St. Louis (1944),Musical,Vincente Minnelli,"Judy Garland, Margaret O'Brien, Mary Astor, Lucille Bremer, Leon Ames",/ekVeUvG81pidsv2LMtWf5yYcNbq.jpg,/fQ93o3wVSIe0dXMLTVTBHoqWwew.jpg
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,Victor Fleming,"Judy Garland, Ray Bolger, Jack Haley, Bert Lahr, Frank Morgan",/uCC3j4pV9eOZwzDUWp2ilbcTf1f.jpg,/g1OvTd1eF346vmx8qsJnjaiooZ6.jpg
920,Gone with the Wind (1939),Drama|Romance|War,Victor Fleming,"Vivien Leigh, Clark Gable, Olivia de Havilland, Leslie Howard, Hattie McDaniel",/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg,/4FHcxMtVruMr7ltU2cItWssLjTP.jpg
921,My Favorite Year (1982),Comedy,Richard Benjamin,"Peter O'Toole, Mark Linn-Baker, Jessica Harper, Joseph Bologna, Bill Macy",/xksAhZJx1WmHM03OaePNe9IiEBt.jpg,/fzQ3ObTe924mzrq5M0qI64gzBvb.jpg
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,Billy Wilder,"William Holden, Gloria Swanson, Erich von Stroheim, Nancy Olson, Fred Clark",/zt8aQ6ksqK6p1AopC5zVTDS9pKT.jpg,/p47ihFj4A7EpBjmPHdTj4ipyq1S.jpg
923,Citizen Kane (1941),Drama|Mystery,Orson Welles,"Orson Welles, Joseph Cotten, Dorothy Comingore, Ray Collins, George Coulouris",/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,/ruF3Lmd4A8MHbnEBE6lxPMbsHGL.jpg
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Stanley Kubrick,"Keir Dullea, Gary Lockwood, William Sylvester, Douglas Rain, Daniel Richter",/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg
926,All About Eve (1950),Drama,Joseph L. Mankiewicz,"Bette Davis, Anne Baxter, George Sanders, Celeste Holm, Gary Merrill",/blBzZaatPWVuWpXEnPscMA4Xp6m.jpg,/zAL3LOswagN9onjN8DPcNFTqKuD.jpg
927,"Women, The (1939)",Comedy,George Cukor,"Norma Shearer, Joan Crawford, Rosalind Russell, Mary Boland, Paulette Goddard",/wMTbDI60uvt7ecLZ301XEE8mAOo.jpg,/v7d5LDcIhNn9j3wWeSWp1mesgBe.jpg
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,Alfred Hitchcock,"Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson, Gladys Cooper",/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg,/46p36NyMO6f25YtSqSYiwz4mKbW.jpg
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,Alfred Hitchcock,"Joel McCrea, Laraine Day, Herbert Marshall, George Sanders, Albert Bassermann",/n0WX6eIdIliKB66MI2MWZ3wHsoJ.jpg,/2VK5l8wfRCCrR8AF0oFtG6ty6fO.jpg
930,Notorious (1946),Film-Noir|Romance|Thriller,Alfred Hitchcock,"Cary Grant, Ingrid Bergman, Claude Rains, Louis Calhern, Leopoldine Konstantin",/e7DHQGgivZyMvM4z7mA7gMNvOHg.jpg,/6jRd6vT3NhwIeyqaiWCYzi64lSP.jpg
931,Spellbound (1945),Mystery|Romance|Thriller,Alfred Hitchcock,"Ingrid Bergman, Gregory Peck, Leo G. Carroll, Michael Chekhov, John Emery",/dPAox7jGScLBvxKLeRptJIBF7v.jpg,/45HFziT30x25QxQdWPkhSIqFbKR.jpg
932,"Affair to Remember, An (1957)",Drama|Romance,Leo McCarey,"Cary Grant, Deborah Kerr, Richard Denning, Neva Patterson, Cathleen Nesbitt",/jwbWglYHbjqUu8M9DjTYzTOFklt.jpg,/coEqWrercSh1vwbuLGgxHD0kgWo.jpg
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,Alfred Hitchcock,"Cary Grant, Grace Kelly, Jessie Royce Landis, John Williams, Charles Vanel",/cbMRkBGBgo3aLJK2M4MyicvkPLQ.jpg,/jGyDvz8WjVZzHX573WDs8BTIUU9.jpg
934,Father of the Bride (1950),Comedy,Vincente Minnelli,"Spencer Tracy, Joan Bennett, Elizabeth Taylor, Don Taylor, Billie Burke",/sygyqqXq41SBZiYjY8nuQRAcuUv.jpg,/6F3S8eNVnAkUsllkCPpIZGKXxIE.jpg
